団体コード,"都道府県名（漢字）","市区町村名（漢字）","都道府県名（カナ）","市区町村名（カナ）","議事録検索URL","人口","人口基準年"
124222,千葉県,睦沢町,ﾁﾊﾞｹﾝ,ﾑﾂｻﾞﾜﾏﾁ,https://smart.discussvision.net/smart/tenant/mutsuzawa/WebView/rd/council_1.html,6483,2025
124231,千葉県,長生村,ﾁﾊﾞｹﾝ,ﾁｮｳｾｲﾑﾗ,http://www.vill.chosei.chiba.dbsr.jp/index.php/1373527?Template=search-phrase,13128,2025
124249,千葉県,白子町,ﾁﾊﾞｹﾝ,ｼﾗｺﾏﾁ,https://www.town.shirako.lg.jp/category/11-13-0-0-0.html,10149,2025
124265,千葉県,長柄町,ﾁﾊﾞｹﾝ,ﾅｶﾞﾗﾏﾁ,https://www.town.nagara.chiba.jp/site/gikai/9653.html,6093,2025
124273,千葉県,長南町,ﾁﾊﾞｹﾝ,ﾁｮｳﾅﾝﾏﾁ,https://www.town.chonan.chiba.jp/chousei/gikai/,6988,2025
124419,千葉県,大多喜町,ﾁﾊﾞｹﾝ,ｵｵﾀｷﾏﾁ,https://www.town.otaki.chiba.jp/gyousei/gikai/1423.html,7895,2025
124435,千葉県,御宿町,ﾁﾊﾞｹﾝ,ｵﾝｼﾞﾕｸﾏﾁ,https://www.town.onjuku.chiba.jp/sub5/4/gikai/gijiroku/,6825,2025
124630,千葉県,鋸南町,ﾁﾊﾞｹﾝ,ｷﾖﾅﾝﾏﾁ,https://www.town.kyonan.chiba.jp/site/machigikai/list23.html,6550,2025
130001,東京都,,ﾄｳｷｮｳﾄ,,https://www.record.gikai.metro.tokyo.lg.jp/,13281311,2025
131016,東京都,千代田区,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,http://www.city.chiyoda.tokyo.dbsr.jp/index.php/1263831?Template=search-phrase,64727,2025
131024,東京都,中央区,ﾄｳｷｮｳﾄ,ﾁｭｳｵｳｸ,http://www.kugikai.city.chuo.lg.jp/kaigiroku/index.cgi,174851,2025
131032,東京都,港区,ﾄｳｷｮｳﾄ,ﾐﾅﾄｸ,https://gikai2.city.minato.tokyo.jp/voices/g07v_search.asp?Sflg=2&FBKEY1=&NAMES2=,245166,2025
131041,東京都,新宿区,ﾄｳｷｮｳﾄ,ｼﾝｼﾞｭｸｸ,https://ssp.kaigiroku.net/tenant/shinjuku/SpMinuteSearch.html,304620,2025
131059,東京都,文京区,ﾄｳｷｮｳﾄ,ﾌﾞﾝｷｮｳｸ,https://www.city.bunkyo.tokyo.dbsr.jp/,219422,2025
131067,東京都,台東区,ﾄｳｷｮｳﾄ,ﾀｲﾄｳｸ,http://taito.gijiroku.com/voices/,195752,2025
131075,東京都,墨田区,ﾄｳｷｮｳﾄ,ｽﾐﾀﾞｸ,https://ssp.kaigiroku.net/tenant/sumida/SpMinuteSearch.html,270322,2025
131083,東京都,江東区,ﾄｳｷｮｳﾄ,ｺｳﾄｳｸ,http://www.city.koto.tokyo.dbsr.jp/index.php/9501098?Template=search-phrase,502124,2025
131091,東京都,品川区,ﾄｳｷｮｳﾄ,ｼﾅｶﾞﾜｸ,https://kaigiroku.city.shinagawa.tokyo.jp/index.php/9112250?Template=search-phrase,395776,2025
131105,東京都,目黒区,ﾄｳｷｮｳﾄ,ﾒｸﾞﾛｸ,http://www.kensakusystem.jp/meguro/sapphire.html,269921,2025
131113,東京都,大田区,ﾄｳｷｮｳﾄ,ｵｵﾀｸ,http://www.gikai-ota-tokyo.jp/ota/g08v_search.asp,708478,2025
131121,東京都,世田谷区,ﾄｳｷｮｳﾄ,ｾﾀｶﾞﾔｸ,http://kugi.city.setagaya.tokyo.jp/voices/,895008,2025
131130,東京都,渋谷区,ﾄｳｷｮｳﾄ,ｼﾌﾞﾔｸ,https://ssp.kaigiroku.net/tenant/shibuya/SpMinuteSearch.html,218691,2025
131148,東京都,中野区,ﾄｳｷｮｳﾄ,ﾅｶﾉｸ,http://kugikai-nakano.jp/search.html,316690,2025
131156,東京都,杉並区,ﾄｳｷｮｳﾄ,ｽｷﾞﾅﾐｸ,https://suginami.gijiroku.com/voices/voices/g08v_search.asp,554858,2025
131164,東京都,豊島区,ﾄｳｷｮｳﾄ,ﾄｼﾏｸ,http://www.kensakusystem.jp/toshima/,258284,2025
131172,東京都,北区,ﾄｳｷｮｳﾄ,ｷﾀｸ,https://ssp.kaigiroku.net/tenant/kita/SpMinuteSearch.html,330618,2025
131181,東京都,荒川区,ﾄｳｷｮｳﾄ,ｱﾗｶﾜｸ,https://ssp.kaigiroku.net/tenant/arakawa/MinuteSearch.html?tab=detail,198739,2025
131199,東京都,板橋区,ﾄｳｷｮｳﾄ,ｲﾀﾊﾞｼｸ,http://itabashi.gijiroku.com/voices/g07v_search.asp,541433,2025
131202,東京都,練馬区,ﾄｳｷｮｳﾄ,ﾈﾘﾏｸ,https://ssp.kaigiroku.net/tenant/nerima/SpMinuteSearch.html,719396,2025
131211,東京都,足立区,ﾄｳｷｮｳﾄ,ｱﾀﾞﾁｸ,https://www.gikai-adachi.jp/voices/g07v_search.asp,654280,2025
131229,東京都,葛飾区,ﾄｳｷｮｳﾄ,ｶﾂｼｶｸ,http://www.kensakusystem.jp/katsushika/cgi-bin3/Search2.exe?Code=n9goyxzrwrkcenlj8f&sTarget=2,440252,2025
131237,東京都,江戸川区,ﾄｳｷｮｳﾄ,ｴﾄﾞｶﾞﾜｸ,https://www.gikai.city.edogawa.tokyo.jp/voices/g07v_search.asp,645638,2025
132012,東京都,八王子市,ﾄｳｷｮｳﾄ,ﾊﾁｵｳｼﾞｼ,https://www.city.hachioji.tokyo.dbsr.jp/index.php/6860612?Template=search-phrase,542333,2025
132021,東京都,立川市,ﾄｳｷｮｳﾄ,ﾀﾁｶﾜｼ,https://ssp.kaigiroku.net/tenant/tachikawa/SpMinuteSearch.html,180179,2025
132039,東京都,武蔵野市,ﾄｳｷｮｳﾄ,ﾑｻｼﾉｼ,http://www.city.musashino.tokyo.dbsr.jp/index.php/1790987?Template=search-detail,143838,2025
132047,東京都,三鷹市,ﾄｳｷｮｳﾄ,ﾐﾀｶｼ,http://www.city.mitaka.tokyo.dbsr.jp/index.php/6169131?Template=search-detail,185686,2025
132055,東京都,青梅市,ﾄｳｷｮｳﾄ,ｵｳﾒｼ,https://ssp.kaigiroku.net/tenant/ome/MinuteSearch.html?tab=detail,126073,2025
132063,東京都,府中市,ﾄｳｷｮｳﾄ,ﾌﾁｭｳｼ,https://www.city.fuchu.tokyo.dbsr.jp/index.php/9843053?Template=search-detail,254421,2025
132071,東京都,昭島市,ﾄｳｷｮｳﾄ,ｱｷｼﾏｼ,https://ssp.kaigiroku.net/tenant/akishima/MinuteSearch.html?tab=detail,112077,2025
132080,東京都,調布市,ﾄｳｷｮｳﾄ,ﾁｮｳﾌｼ,http://chofucity.gijiroku.com/voices/index2.html,233814,2025
132098,東京都,町田市,ﾄｳｷｮｳﾄ,ﾏﾁﾀﾞｼ,http://www.gikai-machida.jp/voices/g07v_search.asp,420255,2025
132101,東京都,小金井市,ﾄｳｷｮｳﾄ,ｺｶﾞﾈｲｼ,http://www.city.koganei.tokyo.dbsr.jp/index.php/6027452?Template=search-detail,121535,2025
132110,東京都,小平市,ﾄｳｷｮｳﾄ,ｺﾀﾞｲﾗｼ,https://ssp.kaigiroku.net/tenant/kodaira/SpMinuteSearch.html,190474,2025
132128,東京都,日野市,ﾄｳｷｮｳﾄ,ﾋﾉｼ,http://www.city.hino.tokyo.dbsr.jp/index.php/7859837?Template=search-detail,184302,2025
132136,東京都,東村山市,ﾄｳｷｮｳﾄ,ﾋｶﾞｼﾑﾗﾔﾏｼ,http://www.city.higashimurayama.tokyo.jp/gikai/gikaijoho/kensaku/,147593,2025
132144,東京都,国分寺市,ﾄｳｷｮｳﾄ,ｺｸﾌﾞﾝｼﾞｼ,http://www.city.kokubunji.tokyo.dbsr.jp/index.php/7708848?Template=search-phrase,126265,2025
132152,東京都,国立市,ﾄｳｷｮｳﾄ,ｸﾆﾀﾁｼ,https://www.city.kunitachi.tokyo.dbsr.jp/index.php/4991846?Template=search-detail,74064,2025
132187,東京都,福生市,ﾄｳｷｮｳﾄ,ﾌｯｻｼ,https://www.city.fussa.tokyo.dbsr.jp/index.php/6137662?Template=search-phrase,51976,2025
132195,東京都,狛江市,ﾄｳｷｮｳﾄ,ｺﾏｴｼ,http://www.city.komae.tokyo.dbsr.jp/index.php/8215264?Template=search-detail#formPhrase,80398,2025
132209,東京都,東大和市,ﾄｳｷｮｳﾄ,ﾋｶﾞｼﾔﾏﾄｼ,https://ssp.kaigiroku.net/tenant/higashiyamato/SpMinuteSearch.html,83529,2025
132217,東京都,清瀬市,ﾄｳｷｮｳﾄ,ｷﾖｾｼ,https://ssp.kaigiroku.net/tenant/kiyose/SpMinuteSearch.html,73303,2025
132225,東京都,東久留米市,ﾄｳｷｮｳﾄ,ﾋｶﾞｼｸﾙﾒｼ,http://www.city.higashikurume.tokyo.dbsr.jp/index.php/3273638?Template=search-detail,113475,2025
132233,東京都,武蔵村山市,ﾄｳｷｮｳﾄ,ﾑｻｼﾑﾗﾔﾏｼ,https://ssp.kaigiroku.net/tenant/musashimurayama/SpMinuteSearch.html,68553,2025
132241,東京都,多摩市,ﾄｳｷｮｳﾄ,ﾀﾏｼ,http://www.city.tama.tokyo.dbsr.jp/index.php/3664102?Template=search-phrase,144415,2025
132250,東京都,稲城市,ﾄｳｷｮｳﾄ,ｲﾅｷﾞｼ,http://www.city.inagi.tokyo.dbsr.jp/index.php/2796306?Template=search-detail,91866,2025
132276,東京都,羽村市,ﾄｳｷｮｳﾄ,ﾊﾑﾗｼ,https://www.city.hamura.tokyo.dbsr.jp/index.php/3349120?Template=search-phrase,52147,2025
132284,東京都,あきる野市,ﾄｳｷｮｳﾄ,ｱｷﾙﾉｼ,http://www.city.akiruno.tokyo.dbsr.jp/index.php/#detail,77683,2025
132292,東京都,西東京市,ﾄｳｷｮｳﾄ,ﾆｼﾄｳｷｮｳｼ,http://www.city.nishitokyo.tokyo.dbsr.jp/index.php/9691393?Template=search-detail,200005,2025
133035,東京都,瑞穂町,ﾄｳｷｮｳﾄ,ﾐｽﾞﾎﾏﾁ,https://ssp.kaigiroku.net/tenant/mizuho/SpMinuteSearch.html,30921,2025
133051,東京都,日の出町,ﾄｳｷｮｳﾄ,ﾋﾉﾃﾞﾏﾁ,https://www.town.hinode.tokyo.dbsr.jp/100000?Template=search-phrase,15888,2025
133078,東京都,檜原村,ﾄｳｷｮｳﾄ,ﾋﾉﾊﾗﾑﾗ,http://www.vill.hinohara.tokyo.dbsr.jp/,1912,2025
133086,東京都,奥多摩町,ﾄｳｷｮｳﾄ,ｵｸﾀﾏﾏﾁ,https://www.town.okutama.tokyo.jp/gyosei/8/okutamachogikai/kaigiroku/index.html,4409,2025
133612,東京都,大島町,ﾄｳｷｮｳﾄ,ｵｵｼﾏﾏﾁ,https://www.town.oshima.tokyo.jp/soshiki/gikaijim/gikai-kekka.html,6665,2025
133621,東京都,利島村,ﾄｳｷｮｳﾄ,ﾄｼﾏﾑﾗ,https://www.toshimamura.org/archives/,294,2025
133639,東京都,新島村,ﾄｳｷｮｳﾄ,ﾆｲｼﾞﾏﾑﾗ,https://smart.discussvision.net/smart/tenant/niijima/WebView/rd/council_1.html,2398,2025
133647,東京都,神津島村,ﾄｳｷｮｳﾄ,ｺｳﾂﾞｼﾏﾑﾗ,https://www.vill.kouzushima.tokyo.jp/busyo/gikai/,1727,2025
133817,東京都,三宅村,ﾄｳｷｮｳﾄ,ﾐﾔｹﾑﾗ,,2170,2025
133825,東京都,御蔵島村,ﾄｳｷｮｳﾄ,ﾐｸﾗｼﾞﾏﾑﾗ,,300,2025
134015,東京都,八丈町,ﾄｳｷｮｳﾄ,ﾊﾁｼﾞｮｳﾏﾁ,https://www.town.hachijo.tokyo.jp/kakuka/gikai/kaigiroku.html,6709,2025
134023,東京都,青ヶ島村,ﾄｳｷｮｳﾄ,ｱｵｶﾞｼﾏﾑﾗ,https://www.vill.aogashima.tokyo.jp/,160,2025
134210,東京都,小笠原村,ﾄｳｷｮｳﾄ,ｵｶﾞｻﾜﾗﾑﾗ,https://ssp.kaigiroku.net/tenant/ogasawara/SpTop.html,2453,2025
140007,神奈川県,,ｶﾅｶﾞﾜｹﾝ,,https://ssp.kaigiroku.net/tenant/prefkanagawa/SpMinuteSearch.html,8917670,2025
141003,神奈川県,横浜市,ｶﾅｶﾞﾜｹﾝ,ﾖｺﾊﾏｼ,http://giji.city.yokohama.lg.jp/tenant/yokohama/MinuteSearch.html?tab=detail,3626654,2025
141305,神奈川県,川崎市,ｶﾅｶﾞﾜｹﾝ,ｶﾜｻｷｼ,https://www13.gijiroku.com/kawasaki_council/g07v_search.asp?Sflg=2,1479291,2025
141500,神奈川県,相模原市,ｶﾅｶﾞﾜｹﾝ,ｻｶﾞﾐﾊﾗｼ,https://ssp.kaigiroku.net/tenant/sagamihara/SpMinuteSearch.html,695979,2025
142018,神奈川県,横須賀市,ｶﾅｶﾞﾜｹﾝ,ﾖｺｽｶｼ,https://ssp.kaigiroku.net/tenant/yokosuka/SpMinuteSearch.html,371536,2025
142034,神奈川県,平塚市,ｶﾅｶﾞﾜｹﾝ,ﾋﾗﾂｶｼ,https://www.city.hiratsuka.kanagawa.dbsr.jp/index.php/6953849?Template=search-phrase,250199,2025
142042,神奈川県,鎌倉市,ｶﾅｶﾞﾜｹﾝ,ｶﾏｸﾗｼ,http://www.kensakusystem.jp/kamakura/cgi-bin3/Search2.exe?Code=du32u7l13jr9vz7q59&gTarget=0,172597,2025
142051,神奈川県,藤沢市,ｶﾅｶﾞﾜｹﾝ,ﾌｼﾞｻﾜｼ,http://shigikai.city.fujisawa.kanagawa.jp/voices/g08v_search.asp,436552,2025
142069,神奈川県,小田原市,ｶﾅｶﾞﾜｹﾝ,ｵﾀﾞﾜﾗｼ,https://ssp.kaigiroku.net/tenant/odawara/SpMinuteSearch.html,182751,2025
142077,神奈川県,茅ヶ崎市,ｶﾅｶﾞﾜｹﾝ,ﾁｶﾞｻｷｼ,http://info.city.chigasaki.kanagawa.jp/VOICES/g08v_search.asp,244750,2025
142085,神奈川県,逗子市,ｶﾅｶﾞﾜｹﾝ,ｽﾞｼｼ,https://ssp.kaigiroku.net/tenant/zushi/SpMinuteSearch.html,57179,2025
142107,神奈川県,三浦市,ｶﾅｶﾞﾜｹﾝ,ﾐｳﾗｼ,http://www.kensakusystem.jp/miura/cgi-bin3/Search2.exe?Code=rrja7id2c5c8pt2k7b&sTarget=2,39292,2025
142115,神奈川県,秦野市,ｶﾅｶﾞﾜｹﾝ,ﾊﾀﾞﾉｼ,https://www.city.hadano.kanagawa.dbsr.jp/index.php/1756622?Template=search-detail#formPhrase,153734,2025
142123,神奈川県,厚木市,ｶﾅｶﾞﾜｹﾝ,ｱﾂｷﾞｼ,https://www.city.atsugi.kanagawa.dbsr.jp/index.php/7882300?Template=search-phrase,213190,2025
142131,神奈川県,大和市,ｶﾅｶﾞﾜｹﾝ,ﾔﾏﾄｼ,http://yamato.gijiroku.com/voices/,237034,2025
142140,神奈川県,伊勢原市,ｶﾅｶﾞﾜｹﾝ,ｲｾﾊﾗｼ,https://www.city.isehara.kanagawa.dbsr.jp/index.php/#detail,96345,2025
142158,神奈川県,海老名市,ｶﾅｶﾞﾜｹﾝ,ｴﾋﾞﾅｼ,http://ebina.gijiroku.com/voices/g07v_search.asp?Sflg=2&FBKEY1=&NAMES2=,136998,2025
142166,神奈川県,座間市,ｶﾅｶﾞﾜｹﾝ,ｻﾞﾏｼ,http://www.kensakusystem.jp/zama/sapphire.html,127079,2025
142174,神奈川県,南足柄市,ｶﾅｶﾞﾜｹﾝ,ﾐﾅﾐｱｼｶﾞﾗｼ,https://www.city.minamiashigara.kanagawa.dbsr.jp/,39498,2025
142182,神奈川県,綾瀬市,ｶﾅｶﾞﾜｹﾝ,ｱﾔｾｼ,https://ssp.kaigiroku.net/tenant/ayase/MinuteSearch.html?tab=detail,78749,2025
143014,神奈川県,葉山町,ｶﾅｶﾞﾜｹﾝ,ﾊﾔﾏﾏﾁ,http://www.town.hayama.lg.jp/gikai/6/index.html,31497,2025
143219,神奈川県,寒川町,ｶﾅｶﾞﾜｹﾝ,ｻﾑｶﾜﾏﾁ,https://www.town.samukawa.kanagawa.dbsr.jp/index.php/3375956?Template=search-phrase,47697,2025
143413,神奈川県,大磯町,ｶﾅｶﾞﾜｹﾝ,ｵｵｲｿﾏﾁ,http://www.kensakusystem.jp/oiso/cgi-bin3/Search2.exe?Code=hgtr3h0ierssae74ty,31510,2025
143421,神奈川県,二宮町,ｶﾅｶﾞﾜｹﾝ,ﾆﾉﾐﾔﾏﾁ,http://www.town.ninomiya.kanagawa.dbsr.jp/index.php/3352525?Template=search-phrase,27090,2025
143618,神奈川県,中井町,ｶﾅｶﾞﾜｹﾝ,ﾅｶｲﾏﾁ,https://www.town.nakai.kanagawa.dbsr.jp/,8454,2025
143626,神奈川県,大井町,ｶﾅｶﾞﾜｹﾝ,ｵｵｲﾏﾁ,https://www.kensakusystem.jp/oi/index.html,17231,2025
143634,神奈川県,松田町,ｶﾅｶﾞﾜｹﾝ,ﾏﾂﾀﾞﾏﾁ,https://town.matsuda.kanagawa.jp/site/gikai/list84.html,10253,2025
143642,神奈川県,山北町,ｶﾅｶﾞﾜｹﾝ,ﾔﾏｷﾀﾏﾁ,https://www.town.yamakita.kanagawa.jp/category/14-3-0-0-0.html,9126,2025
143669,神奈川県,開成町,ｶﾅｶﾞﾜｹﾝ,ｶｲｾｲﾏﾁ,https://www.kensakusystem.jp/kaisei-vod/index.html,18375,2025
143821,神奈川県,箱根町,ｶﾅｶﾞﾜｹﾝ,ﾊｺﾈﾏﾁ,http://ami-search.amivoice.com/hakone/usr/search.exe?process=detail,9616,2025
143839,神奈川県,真鶴町,ｶﾅｶﾞﾜｹﾝ,ﾏﾅﾂﾞﾙﾏﾁ,http://www.kensakusystem.jp/manazuru/sapphire.html,6473,2025
143847,神奈川県,湯河原町,ｶﾅｶﾞﾜｹﾝ,ﾕｶﾞﾜﾗﾏﾁ,https://www.town.yugawara.kanagawa.dbsr.jp/,22578,2025
144011,神奈川県,愛川町,ｶﾅｶﾞﾜｹﾝ,ｱｲｶﾜﾏﾁ,https://ssp.kaigiroku.net/tenant/aikawa/SpMinuteSearch.html,35741,2025
144029,神奈川県,清川村,ｶﾅｶﾞﾜｹﾝ,ｷﾖｶﾜﾑﾗ,http://www.kensakusystem.jp/kiyokawa/cgi-bin3/Search2.exe?Code=3rl3h8rfavi7hnte8o&sTarget=2,2622,2025
150002,新潟県,,ﾆｲｶﾞﾀｹﾝ,,https://ssp.kaigiroku.net/tenant/prefniigata/MinuteSearch.html?tab=detail,2086969,2025
151009,新潟県,新潟市,ﾆｲｶﾞﾀｹﾝ,ﾆｲｶﾞﾀｼ,http://www06.gijiroku.com/niigata/,754384,2025
152021,新潟県,長岡市,ﾆｲｶﾞﾀｹﾝ,ﾅｶﾞｵｶｼ,http://www09.gijiroku.com/nagaoka/,252375,2025
152048,新潟県,三条市,ﾆｲｶﾞﾀｹﾝ,ｻﾝｼﾞｮｳｼ,http://www.kensakusystem.jp/sanjo/index.html,90320,2025
152056,新潟県,柏崎市,ﾆｲｶﾞﾀｹﾝ,ｶｼﾜｻﾞｷｼ,http://www.kensakusystem.jp/kashiwazaki/default.html,75294,2025
152064,新潟県,新発田市,ﾆｲｶﾞﾀｹﾝ,ｼﾊﾞﾀｼ,http://www.shibata-shigikai.jp/voices/g08v_search.asp,90762,2025
152081,新潟県,小千谷市,ﾆｲｶﾞﾀｹﾝ,ｵﾁﾞﾔｼ,https://ssp.kaigiroku.net/tenant/ojiya/SpMinuteSearch.html,32107,2025
152099,新潟県,加茂市,ﾆｲｶﾞﾀｹﾝ,ｶﾓｼ,,23960,2025
152102,新潟県,十日町市,ﾆｲｶﾞﾀｹﾝ,ﾄｵｶﾏﾁｼ,https://ssp.kaigiroku.net/tenant/tokamachi/SpMinuteSearch.html,46727,2025
152111,新潟県,見附市,ﾆｲｶﾞﾀｹﾝ,ﾐﾂｹｼ,,37799,2025
152129,新潟県,村上市,ﾆｲｶﾞﾀｹﾝ,ﾑﾗｶﾐｼ,,53034,2025
152137,新潟県,燕市,ﾆｲｶﾞﾀｹﾝ,ﾂﾊﾞﾒｼ,https://ssp.kaigiroku.net/tenant/tsubame/SpMinuteSearch.html,75161,2025
152161,新潟県,糸魚川市,ﾆｲｶﾞﾀｹﾝ,ｲﾄｲｶﾞﾜｼ,,37441,2025
152170,新潟県,妙高市,ﾆｲｶﾞﾀｹﾝ,ﾐｮｳｺｳｼ,https://ssp.kaigiroku.net/tenant/myoko/SpMinuteSearch.html,28846,2025
152188,新潟県,五泉市,ﾆｲｶﾞﾀｹﾝ,ｺﾞｾﾝｼ,https://ssp.kaigiroku.net/tenant/gosen/SpMinuteSearch.html,45067,2025
152226,新潟県,上越市,ﾆｲｶﾞﾀｹﾝ,ｼﾞｮｳｴﾂｼ,https://ssp.kaigiroku.net/tenant/joetsu/SpMinuteSearch.html,178063,2025
152234,新潟県,阿賀野市,ﾆｲｶﾞﾀｹﾝ,ｱｶﾞﾉｼ,,38703,2025
152242,新潟県,佐渡市,ﾆｲｶﾞﾀｹﾝ,ｻﾄﾞｼ,,47829,2025
152251,新潟県,魚沼市,ﾆｲｶﾞﾀｹﾝ,ｳｵﾇﾏｼ,,32179,2025
152269,新潟県,南魚沼市,ﾆｲｶﾞﾀｹﾝ,ﾐﾅﾐｳｵﾇﾏｼ,,50959,2025
152277,新潟県,胎内市,ﾆｲｶﾞﾀｹﾝ,ﾀｲﾅｲｼ,https://ssp.kaigiroku.net/tenant/tainai/SpMinuteSearch.html,26432,2025
153079,新潟県,聖籠町,ﾆｲｶﾞﾀｹﾝ,ｾｲﾛｳﾏﾁ,,13668,2025
153427,新潟県,弥彦村,ﾆｲｶﾞﾀｹﾝ,ﾔﾋｺﾑﾗ,,7477,2025
153613,新潟県,田上町,ﾆｲｶﾞﾀｹﾝ,ﾀｶﾞﾐﾏﾁ,,10533,2025
153851,新潟県,阿賀町,ﾆｲｶﾞﾀｹﾝ,ｱｶﾞﾏﾁ,https://ssp.kaigiroku.net/tenant/aga/SpMinuteSearch.html,8999,2025
154059,新潟県,出雲崎町,ﾆｲｶﾞﾀｹﾝ,ｲｽﾞﾓｻﾞｷﾏﾁ,,3860,2025
154610,新潟県,湯沢町,ﾆｲｶﾞﾀｹﾝ,ﾕｻﾞﾜﾏﾁ,,7585,2025
154822,新潟県,津南町,ﾆｲｶﾞﾀｹﾝ,ﾂﾅﾝﾏﾁ,,8299,2025
155047,新潟県,刈羽村,ﾆｲｶﾞﾀｹﾝ,ｶﾘﾜﾑﾗ,,4138,2025
155811,新潟県,関川村,ﾆｲｶﾞﾀｹﾝ,ｾｷｶﾜﾑﾗ,,4659,2025
155861,新潟県,粟島浦村,ﾆｲｶﾞﾀｹﾝ,ｱﾜｼﾏｳﾗﾑﾗ,,309,2025
160008,富山県,,ﾄﾔﾏｹﾝ,,https://www.pref.toyama.dbsr.jp/index.php/5304194?Template=search-detail,984753,2025
162019,富山県,富山市,ﾄﾔﾏｹﾝ,ﾄﾔﾏｼ,https://www.city.toyama.toyama.dbsr.jp/index.php/9052660?Template=search-detail,394441,2025
162027,富山県,高岡市,ﾄﾔﾏｹﾝ,ﾀｶｵｶｼ,https://www.city.takaoka.toyama.dbsr.jp/index.php/1298246?Template=search-detail,158304,2025
162043,富山県,魚津市,ﾄﾔﾏｹﾝ,ｳｵﾂﾞｼ,http://www.city.uozu.toyama.dbsr.jp/index.php/2680697?Template=search-detail,38036,2025
162051,富山県,氷見市,ﾄﾔﾏｹﾝ,ﾋﾐｼ,http://himi.gijiroku.com/voices/,41540,2025
162060,富山県,滑川市,ﾄﾔﾏｹﾝ,ﾅﾒﾘｶﾜｼ,https://www.kensakusystem.jp/namerikawa/cgi-bin3/Search2.exe?Code=fjw4le9jfnha3ahvdf&sTarget=2,31915,2025
162078,富山県,黒部市,ﾄﾔﾏｹﾝ,ｸﾛﾍﾞｼ,http://www.kensakusystem.jp/kurobe/cgi-bin3/Search2.exe?Code=hnh0u9lzo3s5qr3ybk&sTarget=2,38616,2025
162086,富山県,砺波市,ﾄﾔﾏｹﾝ,ﾄﾅﾐｼ,http://info.city.tonami.toyama.jp/,45852,2025
162094,富山県,小矢部市,ﾄﾔﾏｹﾝ,ｵﾔﾍﾞｼ,https://ssp.kaigiroku.net/tenant/oyabe/SpMinuteSearch.html,26991,2025
162108,富山県,南砺市,ﾄﾔﾏｹﾝ,ﾅﾝﾄｼ,https://ssp.kaigiroku.net/tenant/nanto/SpMinuteSearch.html,44977,2025
162116,富山県,射水市,ﾄﾔﾏｹﾝ,ｲﾐｽﾞｼ,https://ssp.kaigiroku.net/tenant/imizu/SpMinuteSearch.html,86580,2025
163210,富山県,舟橋村,ﾄﾔﾏｹﾝ,ﾌﾅﾊｼﾑﾗ,,3254,2025
163228,富山県,上市町,ﾄﾔﾏｹﾝ,ｶﾐｲﾁﾏﾁ,http://www.town.kamiichi.toyama.dbsr.jp/index.php/,18351,2025
163236,富山県,立山町,ﾄﾔﾏｹﾝ,ﾀﾃﾔﾏﾏﾁ,http://www.town.tateyama.toyama.dbsr.jp/index.php/,23935,2025
163422,富山県,入善町,ﾄﾔﾏｹﾝ,ﾆｭｳｾﾞﾝﾏﾁ,https://www.town.nyuzen.toyama.dbsr.jp/index.php/5568205?Template=search-phrase,21738,2025
163431,富山県,朝日町,ﾄﾔﾏｹﾝ,ｱｻﾋﾏﾁ,http://www.town.asahi.toyama.dbsr.jp/index.php/3478654?Template=search-phrase,10223,2025
170003,石川県,,ｲｼｶﾜｹﾝ,,http://pref-ishikawa.gijiroku.com/voices/,1077588,2025
172014,石川県,金沢市,ｲｼｶﾜｹﾝ,ｶﾅｻﾞﾜｼ,https://ssp.kaigiroku.net/tenant/kanazawa/SpMinuteSearch.html,435125,2025
172022,石川県,七尾市,ｲｼｶﾜｹﾝ,ﾅﾅｵｼ,https://ssp.kaigiroku.net/tenant/nanao/SpMinuteSearch.html,45683,2025
172031,石川県,小松市,ｲｼｶﾜｹﾝ,ｺﾏﾂｼ,http://www.city.komatsu.ishikawa.dbsr.jp/index.php/,102235,2025
172049,石川県,輪島市,ｲｼｶﾜｹﾝ,ﾜｼﾞﾏｼ,https://ssp.kaigiroku.net/tenant/wajima/SpMinuteSearch.html,20830,2025
172057,石川県,珠洲市,ｲｼｶﾜｹﾝ,ｽｽﾞｼ,https://www.city.suzu.ishikawa.dbsr.jp/index.php/6982134?Template=search-phrase,11300,2025
172065,石川県,加賀市,ｲｼｶﾜｹﾝ,ｶｶﾞｼ,https://ssp.kaigiroku.net/tenant/kaga/SpMinuteSearch.html,60121,2025
172073,石川県,羽咋市,ｲｼｶﾜｹﾝ,ﾊｸｲｼ,http://www.city.hakui.ishikawa.dbsr.jp/index.php/7668930?Template=search-phrase,19354,2025
172090,石川県,かほく市,ｲｼｶﾜｹﾝ,ｶﾎｸｼ,https://www.city.kahoku.ishikawa.dbsr.jp/,35768,2025
172103,石川県,白山市,ｲｼｶﾜｹﾝ,ﾊｸｻﾝｼ,https://ssp.kaigiroku.net/tenant/hakusan/SpMinuteSearch.html,110514,2025
172111,石川県,能美市,ｲｼｶﾜｹﾝ,ﾉﾐｼ,https://www.city.nomi.ishikawa.dbsr.jp/index.php/1616027?Template=search-phrase,48123,2025
172120,石川県,野々市市,ｲｼｶﾜｹﾝ,ﾉﾉｲﾁｼ,https://ssp.kaigiroku.net/tenant/nonoichi/SpMinuteSearch.html,53874,2025
